199.3630573248407, 240.7497565725414
198.08917197452226, 238.80233690360274
196.81528662420382, 237.34177215189874
196.17834394904455, 235.63777994157743
195.54140127388533, 234.42064264849077
193.63057324840761, 233.44693281402144
192.9936305732484, 231.98636806231744
191.7197452229299, 230.52580331061344
190.4458598726114, 229.06523855890947
189.17197452229297, 227.36124634858814
187.89808917197448, 225.90068159688414
187.26114649681526, 224.44011684518017
185.35031847133754, 222.97955209347617
184.07643312101905, 221.27555988315484
182.8025477707006, 219.5715676728335
180.8917197452229, 217.8675754625122
180.25477707006362, 216.4070107108082
178.343949044586, 214.9464459591042
177.07006369426747, 213.4858812074002
176.43312101910826, 212.0253164556962
175.79617834394904, 210.80817916260955
174.52229299363054, 209.10418695228822
173.24840764331208, 207.88704965920158
171.9745222929936, 206.18305744888025
170.70063694267515, 204.96592015579358
168.78980891719743, 203.26192794547228
168.15286624203821, 201.55793573515092
166.87898089171972, 199.85394352482962
164.96815286624204, 198.39337877312562
164.3312101910828, 196.68938656280432
163.05732484076432, 195.22882181110032
161.78343949044583, 193.76825705939632
160.50955414012736, 192.064264849075
158.59872611464965, 190.84712755598832
157.32484076433119, 189.38656280428432
156.68789808917194, 187.92599805258033
154.77707006369423, 186.22200584225902
154.140127388535, 184.76144109055502
152.86624203821654, 183.30087633885103
151.59235668789808, 181.84031158714703
150.95541401273883, 180.37974683544306
149.68152866242036, 179.1626095423564
149.04458598726112, 177.7020447906524
147.1337579617834, 176.48490749756573
146.49681528662418, 175.02434274586173
144.58598726114647, 173.56377799415776
143.94904458598725, 172.10321324245376
142.03821656050954, 170.3992210321324
140.76433121019107, 169.18208373904577
139.49044585987258, 167.47809152872446
138.21656050955414, 166.01752677702046
136.94267515923565, 164.55696202531647
136.30573248407643, 163.09639727361247
134.39490445859872, 161.63583252190847
133.12101910828025, 160.17526777020447
131.84713375796176, 159.20155793573514
131.21019108280254, 157.74099318403117
129.93630573248404, 156.28042843232717
128.02547770700633, 154.81986368062317
126.7515923566879, 153.35929892891917
126.7515923566879, 151.8987341772152
124.84076433121018, 150.19474196689387
123.56687898089172, 148.9776046738072
122.29299363057322, 147.5170399221032
120.38216560509551, 146.29990262901654
119.74522292993629, 144.59591041869524
117.83439490445858, 143.13534566699124
117.19745222929936, 141.67478091528724
115.28662420382165, 139.97078870496594
114.6496815286624, 138.75365141187925
114.01273885350318, 137.53651411879258
112.73885350318469, 136.31937682570594
111.46496815286625, 134.85881207400195
110.19108280254775, 133.8851022395326
109.55414012738854, 132.66796494644598
107.64331210191082, 131.4508276533593
107.00636942675158, 130.23369036027262
105.73248407643311, 128.77312560856865
104.45859872611464, 127.31256085686465
103.82165605095543, 126.33885102239532
102.54777070063693, 125.36514118792601
101.91082802547771, 123.90457643622202
100, 122.44401168451802
98.7261146496815, 120.74001947419669
98.08917197452229, 119.52288218111002
96.17834394904457, 117.81888997078869
94.90445859872611, 116.60175267770205
92.9936305732484, 114.89776046738072
91.71974522292993, 113.19376825705939
91.08280254777068, 111.73320350535539
88.53503184713375, 109.78578383641673
87.26114649681529, 108.08179162609542
85.35031847133757, 106.37779941577409
84.07643312101908, 104.67380720545276
82.80254777070064, 103.21324245374876
80.25477707006368, 101.75267770204479
79.61783439490446, 100.2921129503408
77.70700636942675, 98.8315481986368
76.43312101910826, 97.3709834469328
75.15923566878982, 95.91041869522883
73.88535031847132, 94.2064264849075
72.61146496815286, 92.7458617332035
71.3375796178344, 91.52872444011683
70.06369426751593, 90.06815968841283
68.78980891719743, 88.85102239532617
67.51592356687897, 87.63388510223953
66.2420382165605, 86.17332035053553
64.96815286624204, 85.1996105160662
63.69426751592354, 83.7390457643622
62.420382165605105, 82.0350535540409
61.14649681528661, 80.5744888023369
59.2356687898089, 79.35735150925021
57.96178343949043, 78.14021421616357
56.05095541401272, 76.43622200584227
54.777070063694254, 74.73222979552091
54.14012738853501, 73.27166504381691
53.50318471337579, 71.5676728334956
51.592356687898075, 70.10710808179161
50.31847133757961, 68.64654333008761
49.044585987261144, 66.94255111976628
47.133757961783445, 65.23855890944498
45.859872611464965, 63.29113924050634
45.859872611464965, 61.83057448880234
44.5859872611465, 60.37000973709834
43.94904458598725, 58.42259006815968
44.5859872611465, 57.20545277507304
44.5859872611465, 55.74488802336904
43.94904458598725, 54.04089581304771
43.94904458598725, 53.06718597857835
43.31210191082802, 51.60662122687435
43.31210191082802, 50.389483933787716
43.94904458598725, 49.17234664070105
43.31210191082802, 48.19863680623172
43.31210191082802, 46.73807205452772
42.67515923566879, 45.52093476144108
42.67515923566879, 44.54722492697172
42.67515923566879, 43.57351509250242
42.67515923566879, 42.599805258033115
42.67515923566879, 41.626095423563754
42.67515923566879, 40.89581304771178
42.67515923566879, 39.435248296007785
42.67515923566879, 37.97468354430379
42.67515923566879, 36.51411879259979
42.67515923566879, 35.29698149951312
42.67515923566879, 33.59298928919179
42.67515923566879, 32.375851996105126
42.67515923566879, 30.671859785783795
42.67515923566879, 29.454722492697158
42.67515923566879, 28.237585199610493
42.67515923566879, 27.020447906523856
42.67515923566879, 25.559883154819858
42.67515923566879, 24.586173320350497
42.67515923566879, 23.125608568646555
42.03821656050954, 21.90847127555986
41.40127388535031, 20.20447906523856
41.40127388535031, 18.987341772151865
41.40127388535031, 18.013631937682533
41.40127388535031, 16.30963972736123
41.40127388535031, 14.60564751703987
40.764331210191074, 12.658227848101262
41.40127388535031, 11.441090555014569
41.40127388535031, 10.467380720545236
41.40127388535031, 9.2502434274586
41.40127388535031, 8.033106134371963
41.40127388535031, 6.329113924050603
